Date,Time (GMT),Predicted (m),Preliminary (m),Verified (m)
9/14/2023,18:30,0.125,-,0.228
9/14/2023,18:36,0.126,-,0.226
9/14/2023,18:42,0.128,-,0.23
9/14/2023,18:48,0.129,-,0.224
9/14/2023,18:54,0.13,-,0.226
9/14/2023,19:00,0.132,-,0.227
9/14/2023,19:06,0.133,-,0.231
9/14/2023,19:12,0.135,-,0.233
9/14/2023,19:18,0.137,-,0.237
9/14/2023,19:24,0.138,-,0.247
9/14/2023,19:30,0.14,-,0.245
9/14/2023,19:36,0.142,-,0.248
9/14/2023,19:42,0.144,-,0.243
9/14/2023,19:48,0.145,-,0.241
9/14/2023,19:54,0.147,-,0.241
9/14/2023,20:00,0.149,-,0.248
9/14/2023,20:06,0.151,-,0.259
9/14/2023,20:12,0.153,-,0.266
9/14/2023,20:18,0.156,-,0.272
9/14/2023,20:24,0.158,-,0.274
9/14/2023,20:30,0.16,-,0.266
9/14/2023,20:36,0.162,-,0.261
9/14/2023,20:42,0.165,-,0.258
9/14/2023,20:48,0.167,-,0.263
9/14/2023,20:54,0.169,-,0.27
9/14/2023,21:00,0.171,-,0.282
9/14/2023,21:06,0.174,-,0.287
9/14/2023,21:12,0.176,-,0.295
9/14/2023,21:18,0.179,-,0.29
9/14/2023,21:24,0.181,-,0.289
9/14/2023,21:30,0.183,-,0.284
9/14/2023,21:36,0.186,-,0.282
9/14/2023,21:42,0.188,-,0.287
9/14/2023,21:48,0.19,-,0.292
9/14/2023,21:54,0.192,-,0.302
9/14/2023,22:00,0.195,-,0.303
9/14/2023,22:06,0.197,-,0.304
9/14/2023,22:12,0.199,-,0.3
9/14/2023,22:18,0.201,-,0.296
9/14/2023,22:24,0.203,-,0.295
9/14/2023,22:30,0.205,-,0.298
9/14/2023,22:36,0.207,-,0.305
9/14/2023,22:42,0.209,-,0.308
9/14/2023,22:48,0.21,-,0.314
9/14/2023,22:54,0.212,-,0.31
9/14/2023,23:00,0.214,-,0.308
9/14/2023,23:06,0.215,-,0.309
9/14/2023,23:12,0.216,-,0.303
9/14/2023,23:18,0.218,-,0.309
9/14/2023,23:24,0.219,-,0.317
9/14/2023,23:30,0.22,-,0.319
9/14/2023,23:36,0.221,-,0.323
9/14/2023,23:42,0.222,-,0.319
9/14/2023,23:48,0.223,-,0.313
9/14/2023,23:54,0.223,-,0.305
9/15/2023,0:00,0.224,-,0.302
9/15/2023,0:06,0.224,-,0.307
9/15/2023,0:12,0.225,-,0.314
9/15/2023,0:18,0.225,-,0.323
9/15/2023,0:24,0.225,-,0.327
9/15/2023,0:30,0.225,-,0.325
9/15/2023,0:36,0.225,-,0.318
9/15/2023,0:42,0.225,-,0.315
9/15/2023,0:48,0.225,-,0.312
9/15/2023,0:54,0.225,-,0.311
9/15/2023,1:00,0.224,-,0.314
9/15/2023,1:06,0.224,-,0.314
9/15/2023,1:12,0.223,-,0.318
9/15/2023,1:18,0.223,-,0.317
9/15/2023,1:24,0.222,-,0.315
9/15/2023,1:30,0.221,-,0.316
9/15/2023,1:36,0.221,-,0.318
9/15/2023,1:42,0.22,-,0.316
9/15/2023,1:48,0.219,-,0.31
9/15/2023,1:54,0.218,-,0.314
9/15/2023,2:00,0.217,-,0.312
9/15/2023,2:06,0.216,-,0.313
9/15/2023,2:12,0.215,-,0.307
9/15/2023,2:18,0.214,-,0.303
9/15/2023,2:24,0.214,-,0.307
9/15/2023,2:30,0.213,-,0.307
9/15/2023,2:36,0.211,-,0.306
9/15/2023,2:42,0.21,-,0.299
9/15/2023,2:48,0.209,-,0.297
9/15/2023,2:54,0.208,-,0.298
9/15/2023,3:00,0.207,-,0.295
9/15/2023,3:06,0.206,-,0.286
9/15/2023,3:12,0.205,-,0.285
9/15/2023,3:18,0.204,-,0.289
9/15/2023,3:24,0.203,-,0.286
9/15/2023,3:30,0.202,-,0.287
9/15/2023,3:36,0.201,-,0.284
9/15/2023,3:42,0.2,-,0.276
9/15/2023,3:48,0.199,-,0.28
9/15/2023,3:54,0.198,-,0.277
9/15/2023,4:00,0.197,-,0.278
9/15/2023,4:06,0.196,-,0.275
9/15/2023,4:12,0.195,-,0.279
9/15/2023,4:18,0.194,-,0.277
9/15/2023,4:24,0.193,-,0.274
9/15/2023,4:30,0.193,-,0.268
9/15/2023,4:36,0.192,-,0.262
9/15/2023,4:42,0.191,-,0.26
9/15/2023,4:48,0.19,-,0.268
9/15/2023,4:54,0.189,-,0.277
9/15/2023,5:00,0.188,-,0.279
9/15/2023,5:06,0.187,-,0.271
9/15/2023,5:12,0.186,-,0.273
9/15/2023,5:18,0.185,-,0.267
9/15/2023,5:24,0.184,-,0.26
9/15/2023,5:30,0.183,-,0.257
9/15/2023,5:36,0.182,-,0.258
9/15/2023,5:42,0.181,-,0.265
9/15/2023,5:48,0.18,-,0.273
9/15/2023,5:54,0.179,-,0.269
9/15/2023,6:00,0.178,-,0.261
9/15/2023,6:06,0.177,-,0.252
9/15/2023,6:12,0.177,-,0.248
9/15/2023,6:18,0.176,-,0.247
9/15/2023,6:24,0.175,-,0.256
9/15/2023,6:30,0.174,-,0.263
9/15/2023,6:36,0.173,-,0.264
9/15/2023,6:42,0.172,-,0.261
9/15/2023,6:48,0.171,-,0.256
9/15/2023,6:54,0.17,-,0.249
9/15/2023,7:00,0.17,-,0.241
9/15/2023,7:06,0.169,-,0.246
9/15/2023,7:12,0.168,-,0.255
9/15/2023,7:18,0.167,-,0.258
9/15/2023,7:24,0.167,-,0.263
9/15/2023,7:30,0.166,-,0.269
9/15/2023,7:36,0.165,-,0.261
9/15/2023,7:42,0.165,-,0.255
9/15/2023,7:48,0.164,-,0.245
9/15/2023,7:54,0.164,-,0.24
9/15/2023,8:00,0.163,-,0.239
9/15/2023,8:06,0.163,-,0.243
9/15/2023,8:12,0.163,-,0.246
9/15/2023,8:18,0.162,-,0.251
9/15/2023,8:24,0.162,-,0.249
9/15/2023,8:30,0.162,-,0.245
9/15/2023,8:36,0.162,-,0.241
9/15/2023,8:42,0.162,-,0.242
9/15/2023,8:48,0.162,-,0.245
9/15/2023,8:54,0.162,-,0.249
9/15/2023,9:00,0.162,-,0.249
9/15/2023,9:06,0.162,-,0.252
9/15/2023,9:12,0.162,-,0.248
9/15/2023,9:18,0.162,-,0.245
9/15/2023,9:24,0.162,-,0.241
9/15/2023,9:30,0.163,-,0.24
9/15/2023,9:36,0.163,-,0.243
9/15/2023,9:42,0.163,-,0.25
9/15/2023,9:48,0.164,-,0.258
9/15/2023,9:54,0.164,-,0.251
9/15/2023,10:00,0.164,-,0.243
9/15/2023,10:06,0.165,-,0.241
9/15/2023,10:12,0.165,-,0.245
9/15/2023,10:18,0.165,-,0.246
9/15/2023,10:24,0.166,-,0.242
9/15/2023,10:30,0.166,-,0.246
9/15/2023,10:36,0.167,-,0.243
9/15/2023,10:42,0.167,-,0.241
9/15/2023,10:48,0.167,-,0.237
9/15/2023,10:54,0.167,-,0.235
9/15/2023,11:00,0.168,-,0.233
9/15/2023,11:06,0.168,-,0.235
9/15/2023,11:12,0.168,-,0.236
9/15/2023,11:18,0.168,-,0.239
9/15/2023,11:24,0.168,-,0.233
9/15/2023,11:30,0.168,-,0.231
9/15/2023,11:36,0.168,-,0.229
9/15/2023,11:42,0.168,-,0.229
9/15/2023,11:48,0.168,-,0.233
9/15/2023,11:54,0.168,-,0.238
9/15/2023,12:00,0.168,-,0.238
9/15/2023,12:06,0.167,-,0.244
9/15/2023,12:12,0.167,-,0.235
9/15/2023,12:18,0.166,-,0.23
9/15/2023,12:24,0.166,-,0.225
9/15/2023,12:30,0.165,-,0.227
9/15/2023,12:36,0.165,-,0.229
9/15/2023,12:42,0.164,-,0.226
9/15/2023,12:48,0.164,-,0.233
9/15/2023,12:54,0.163,-,0.241
9/15/2023,13:00,0.162,-,0.243
9/15/2023,13:06,0.161,-,0.236
9/15/2023,13:12,0.16,-,0.23
9/15/2023,13:18,0.159,-,0.223
9/15/2023,13:24,0.159,-,0.225
9/15/2023,13:30,0.158,-,0.221
9/15/2023,13:36,0.157,-,0.226
9/15/2023,13:42,0.156,-,0.234
9/15/2023,13:48,0.155,-,0.243
9/15/2023,13:54,0.154,-,0.241
9/15/2023,14:00,0.153,-,0.239
9/15/2023,14:06,0.152,-,0.228
9/15/2023,14:12,0.151,-,0.229
9/15/2023,14:18,0.15,-,0.226
9/15/2023,14:24,0.149,-,0.231
9/15/2023,14:30,0.148,-,0.236
9/15/2023,14:36,0.147,-,0.232
9/15/2023,14:42,0.146,-,0.232
9/15/2023,14:48,0.145,-,0.23
9/15/2023,14:54,0.144,-,0.23
9/15/2023,15:00,0.143,-,0.228
9/15/2023,15:06,0.142,-,0.233
9/15/2023,15:12,0.142,-,0.225
9/15/2023,15:18,0.141,-,0.217
9/15/2023,15:24,0.14,-,0.217
9/15/2023,15:30,0.14,-,0.212
9/15/2023,15:36,0.139,-,0.21
9/15/2023,15:42,0.139,-,0.209
9/15/2023,15:48,0.138,-,0.214
9/15/2023,15:54,0.138,-,0.216
9/15/2023,16:00,0.138,-,0.223
9/15/2023,16:06,0.138,-,0.213
9/15/2023,16:12,0.137,-,0.209
9/15/2023,16:18,0.137,-,0.203
9/15/2023,16:24,0.137,-,0.2
9/15/2023,16:30,0.137,-,0.2
9/15/2023,16:36,0.137,-,0.204
9/15/2023,16:42,0.137,-,0.205
9/15/2023,16:48,0.137,-,0.21
9/15/2023,16:54,0.138,-,0.206
9/15/2023,17:00,0.138,-,0.207
9/15/2023,17:06,0.138,-,0.203
9/15/2023,17:12,0.138,-,0.201
9/15/2023,17:18,0.139,-,0.196
9/15/2023,17:24,0.139,-,0.203
9/15/2023,17:30,0.14,-,0.201
9/15/2023,17:36,0.14,-,0.208
9/15/2023,17:42,0.141,-,0.209
9/15/2023,17:48,0.141,-,0.21
9/15/2023,17:54,0.142,-,0.211
9/15/2023,18:00,0.142,-,0.212
9/15/2023,18:06,0.143,-,0.221
9/15/2023,18:12,0.144,-,0.222
9/15/2023,18:18,0.145,-,0.23
9/15/2023,18:24,0.145,-,0.229
9/15/2023,18:30,0.146,-,0.234
9/15/2023,18:36,0.147,-,0.236
9/15/2023,18:42,0.148,-,0.238
9/15/2023,18:48,0.149,-,0.242
9/15/2023,18:54,0.15,-,0.237
9/15/2023,19:00,0.151,-,0.237
9/15/2023,19:06,0.152,-,0.245
9/15/2023,19:12,0.153,-,0.249
9/15/2023,19:18,0.154,-,0.25
9/15/2023,19:24,0.155,-,0.246
9/15/2023,19:30,0.156,-,0.25
9/15/2023,19:36,0.157,-,0.253
9/15/2023,19:42,0.158,-,0.256
9/15/2023,19:48,0.159,-,0.253
9/15/2023,19:54,0.16,-,0.255
9/15/2023,20:00,0.162,-,0.255
9/15/2023,20:06,0.163,-,0.254
9/15/2023,20:12,0.164,-,0.254
9/15/2023,20:18,0.166,-,0.252
9/15/2023,20:24,0.167,-,0.26
9/15/2023,20:30,0.168,-,0.251
9/15/2023,20:36,0.17,-,0.257
9/15/2023,20:42,0.171,-,0.266
9/15/2023,20:48,0.173,-,0.273
9/15/2023,20:54,0.174,-,0.274
9/15/2023,21:00,0.176,-,0.275
9/15/2023,21:06,0.177,-,0.27
9/15/2023,21:12,0.179,-,0.266
9/15/2023,21:18,0.181,-,0.261
9/15/2023,21:24,0.182,-,0.265
9/15/2023,21:30,0.184,-,0.272
9/15/2023,21:36,0.185,-,0.279
9/15/2023,21:42,0.187,-,0.282
9/15/2023,21:48,0.188,-,0.289
9/15/2023,21:54,0.19,-,0.284
9/15/2023,22:00,0.192,-,0.277
9/15/2023,22:06,0.193,-,0.271
9/15/2023,22:12,0.195,-,0.274
9/15/2023,22:18,0.196,-,0.282
9/15/2023,22:24,0.198,-,0.293
9/15/2023,22:30,0.199,-,0.295
9/15/2023,22:36,0.2,-,0.293
9/15/2023,22:42,0.202,-,0.29
9/15/2023,22:48,0.203,-,0.287
9/15/2023,22:54,0.204,-,0.286
9/15/2023,23:00,0.205,-,0.29
9/15/2023,23:06,0.206,-,0.298
9/15/2023,23:12,0.207,-,0.305
9/15/2023,23:18,0.208,-,0.306
9/15/2023,23:24,0.209,-,0.3
9/15/2023,23:30,0.21,-,0.297
9/15/2023,23:36,0.211,-,0.297
9/15/2023,23:42,0.211,-,0.294
9/15/2023,23:48,0.212,-,0.294
9/15/2023,23:54,0.212,-,0.295
9/16/2023,0:00,0.212,-,0.301
9/16/2023,0:06,0.213,-,0.303
9/16/2023,0:12,0.213,-,0.303
9/16/2023,0:18,0.213,-,0.298
9/16/2023,0:24,0.213,-,0.297
9/16/2023,0:30,0.213,-,0.297
9/16/2023,0:36,0.212,-,0.302
9/16/2023,0:42,0.212,-,0.304
9/16/2023,0:48,0.212,-,0.303
9/16/2023,0:54,0.211,-,0.304
9/16/2023,1:00,0.211,-,0.307
9/16/2023,1:06,0.21,-,0.313
9/16/2023,1:12,0.209,-,0.308
9/16/2023,1:18,0.208,-,0.303
9/16/2023,1:24,0.208,-,0.298
9/16/2023,1:30,0.207,-,0.301
9/16/2023,1:36,0.206,-,0.307
9/16/2023,1:42,0.204,-,0.307
9/16/2023,1:48,0.203,-,0.307
9/16/2023,1:54,0.202,-,0.308
9/16/2023,2:00,0.201,-,0.305
9/16/2023,2:06,0.2,-,0.297
9/16/2023,2:12,0.198,-,0.297
9/16/2023,2:18,0.197,-,0.295
9/16/2023,2:24,0.196,-,0.301
9/16/2023,2:30,0.194,-,0.302
9/16/2023,2:36,0.193,-,0.307
9/16/2023,2:42,0.192,-,0.305
9/16/2023,2:48,0.19,-,0.298
9/16/2023,2:54,0.189,-,0.291
9/16/2023,3:00,0.188,-,0.29
9/16/2023,3:06,0.186,-,0.288
9/16/2023,3:12,0.185,-,0.289
9/16/2023,3:18,0.184,-,0.288
9/16/2023,3:24,0.182,-,0.287
9/16/2023,3:30,0.181,-,0.282
9/16/2023,3:36,0.18,-,0.276
9/16/2023,3:42,0.178,-,0.278
9/16/2023,3:48,0.177,-,0.278
9/16/2023,3:54,0.176,-,0.279
9/16/2023,4:00,0.175,-,0.278
9/16/2023,4:06,0.174,-,0.274
9/16/2023,4:12,0.173,-,0.261
9/16/2023,4:18,0.172,-,0.258
9/16/2023,4:24,0.171,-,0.255
9/16/2023,4:30,0.17,-,0.259
9/16/2023,4:36,0.169,-,0.262
9/16/2023,4:42,0.168,-,0.264
9/16/2023,4:48,0.167,-,0.262
9/16/2023,4:54,0.166,-,0.259
9/16/2023,5:00,0.165,-,0.249
9/16/2023,5:06,0.165,-,0.241
9/16/2023,5:12,0.164,-,0.237
9/16/2023,5:18,0.163,-,0.239
9/16/2023,5:24,0.162,-,0.243
9/16/2023,5:30,0.162,-,0.248
9/16/2023,5:36,0.161,-,0.249
9/16/2023,5:42,0.161,-,0.25
9/16/2023,5:48,0.16,-,0.247
9/16/2023,5:54,0.159,-,0.237
9/16/2023,6:00,0.159,-,0.236
9/16/2023,6:06,0.158,-,0.234
9/16/2023,6:12,0.158,-,0.242
9/16/2023,6:18,0.157,-,0.25
9/16/2023,6:24,0.157,-,0.255
9/16/2023,6:30,0.156,-,0.253
9/16/2023,6:36,0.156,-,0.246
9/16/2023,6:42,0.155,-,0.239
9/16/2023,6:48,0.155,-,0.232
9/16/2023,6:54,0.155,-,0.233
9/16/2023,7:00,0.154,-,0.233
9/16/2023,7:06,0.154,-,0.24
9/16/2023,7:12,0.154,-,0.243
9/16/2023,7:18,0.153,-,0.246
9/16/2023,7:24,0.153,-,0.242
9/16/2023,7:30,0.153,-,0.239
9/16/2023,7:36,0.153,-,0.235
9/16/2023,7:42,0.152,-,0.233
9/16/2023,7:48,0.152,-,0.239
9/16/2023,7:54,0.152,-,0.234
9/16/2023,8:00,0.152,-,0.238
9/16/2023,8:06,0.152,-,0.24
9/16/2023,8:12,0.152,-,0.238
9/16/2023,8:18,0.152,-,0.237
9/16/2023,8:24,0.152,-,0.235
9/16/2023,8:30,0.152,-,0.233
9/16/2023,8:36,0.153,-,0.228
9/16/2023,8:42,0.153,-,0.227
9/16/2023,8:48,0.153,-,0.227
9/16/2023,8:54,0.153,-,0.223
9/16/2023,9:00,0.154,-,0.218
9/16/2023,9:06,0.154,-,0.217
9/16/2023,9:12,0.155,-,0.225
9/16/2023,9:18,0.155,-,0.225
9/16/2023,9:24,0.156,-,0.224
9/16/2023,9:30,0.156,-,0.217
9/16/2023,9:36,0.157,-,0.215
9/16/2023,9:42,0.158,-,0.222
9/16/2023,9:48,0.158,-,0.225
9/16/2023,9:54,0.159,-,0.232
9/16/2023,10:00,0.16,-,0.232
9/16/2023,10:06,0.161,-,0.235
9/16/2023,10:12,0.162,-,0.231
9/16/2023,10:18,0.163,-,0.227
9/16/2023,10:24,0.164,-,0.223
9/16/2023,10:30,0.164,-,0.224
9/16/2023,10:36,0.165,-,0.229
9/16/2023,10:42,0.166,-,0.234
9/16/2023,10:48,0.167,-,0.24
9/16/2023,10:54,0.168,-,0.239
9/16/2023,11:00,0.169,-,0.238
9/16/2023,11:06,0.17,-,0.238
9/16/2023,11:12,0.171,-,0.234
9/16/2023,11:18,0.172,-,0.235
9/16/2023,11:24,0.173,-,0.239
9/16/2023,11:30,0.174,-,0.242
9/16/2023,11:36,0.174,-,0.245
9/16/2023,11:42,0.175,-,0.243
9/16/2023,11:48,0.176,-,0.247
9/16/2023,11:54,0.177,-,0.246
9/16/2023,12:00,0.177,-,0.244
9/16/2023,12:06,0.178,-,0.246
9/16/2023,12:12,0.178,-,0.241
9/16/2023,12:18,0.179,-,0.241
9/16/2023,12:24,0.179,-,0.24
9/16/2023,12:30,0.18,-,0.246
9/16/2023,12:36,0.18,-,0.244
9/16/2023,12:42,0.18,-,0.248
9/16/2023,12:48,0.18,-,0.248
9/16/2023,12:54,0.18,-,0.253
9/16/2023,13:00,0.18,-,0.252
9/16/2023,13:06,0.18,-,0.253
9/16/2023,13:12,0.18,-,0.251
9/16/2023,13:18,0.18,-,0.243
9/16/2023,13:24,0.18,-,0.247
9/16/2023,13:30,0.179,-,0.242
9/16/2023,13:36,0.179,-,0.238
9/16/2023,13:42,0.179,-,0.238
9/16/2023,13:48,0.178,-,0.243
9/16/2023,13:54,0.178,-,0.246
9/16/2023,14:00,0.177,-,0.245
9/16/2023,14:06,0.177,-,0.253
9/16/2023,14:12,0.176,-,0.248
9/16/2023,14:18,0.175,-,0.249
9/16/2023,14:24,0.175,-,0.245
9/16/2023,14:30,0.174,-,0.242
9/16/2023,14:36,0.173,-,0.238
9/16/2023,14:42,0.173,-,0.239
9/16/2023,14:48,0.172,-,0.238
9/16/2023,14:54,0.171,-,0.241
9/16/2023,15:00,0.171,-,0.245
9/16/2023,15:06,0.17,-,0.25
9/16/2023,15:12,0.169,-,0.246
9/16/2023,15:18,0.169,-,0.239
9/16/2023,15:24,0.168,-,0.237
9/16/2023,15:30,0.167,-,0.237
9/16/2023,15:36,0.167,-,0.233
9/16/2023,15:42,0.166,-,0.233
9/16/2023,15:48,0.166,-,0.235
9/16/2023,15:54,0.165,-,0.238
9/16/2023,16:00,0.165,-,0.238
9/16/2023,16:06,0.165,-,0.232
9/16/2023,16:12,0.164,-,0.228
9/16/2023,16:18,0.164,-,0.228
9/16/2023,16:24,0.164,-,0.229
9/16/2023,16:30,0.163,-,0.23
9/16/2023,16:36,0.163,-,0.237
9/16/2023,16:42,0.163,-,0.239
9/16/2023,16:48,0.163,-,0.242
9/16/2023,16:54,0.163,-,0.245
9/16/2023,17:00,0.163,-,0.235
9/16/2023,17:06,0.163,-,0.231
9/16/2023,17:12,0.163,-,0.224
9/16/2023,17:18,0.163,-,0.222
9/16/2023,17:24,0.164,-,0.219
9/16/2023,17:30,0.164,-,0.228
9/16/2023,17:36,0.164,-,0.23
9/16/2023,17:42,0.164,-,0.239
9/16/2023,17:48,0.165,-,0.241
9/16/2023,17:54,0.165,-,0.238
9/16/2023,18:00,0.166,-,0.238
9/16/2023,18:06,0.166,-,0.229
9/16/2023,18:12,0.166,-,0.237
9/16/2023,18:18,0.167,-,0.235
9/16/2023,18:24,0.167,-,0.235
9/16/2023,18:30,0.168,-,0.24
9/16/2023,18:36,0.169,-,0.242
9/16/2023,18:42,0.169,-,0.24
9/16/2023,18:48,0.17,-,0.241
9/16/2023,18:54,0.17,-,0.242
9/16/2023,19:00,0.171,-,0.242
9/16/2023,19:06,0.171,-,0.245
9/16/2023,19:12,0.172,-,0.241
9/16/2023,19:18,0.173,-,0.242
9/16/2023,19:24,0.173,-,0.237
9/16/2023,19:30,0.174,-,0.239
9/16/2023,19:36,0.175,-,0.241
9/16/2023,19:42,0.175,-,0.247
9/16/2023,19:48,0.176,-,0.251
9/16/2023,19:54,0.177,-,0.255
9/16/2023,20:00,0.177,-,0.249
9/16/2023,20:06,0.178,-,0.244
9/16/2023,20:12,0.179,-,0.239
9/16/2023,20:18,0.179,-,0.244
9/16/2023,20:24,0.18,-,0.241
9/16/2023,20:30,0.181,-,0.241
9/16/2023,20:36,0.182,-,0.246
9/16/2023,20:42,0.182,-,0.254
9/16/2023,20:48,0.183,-,0.252
9/16/2023,20:54,0.184,-,0.249
9/16/2023,21:00,0.185,-,0.243
9/16/2023,21:06,0.185,-,0.242
9/16/2023,21:12,0.186,-,0.236
9/16/2023,21:18,0.187,-,0.235
9/16/2023,21:24,0.188,-,0.224
9/16/2023,21:30,0.188,-,0.24
9/16/2023,21:36,0.189,-,0.243
9/16/2023,21:42,0.19,-,0.251
9/16/2023,21:48,0.191,-,0.253
9/16/2023,21:54,0.191,-,0.247
9/16/2023,22:00,0.192,-,0.258
9/16/2023,22:06,0.193,-,0.258
9/16/2023,22:12,0.194,-,0.264
9/16/2023,22:18,0.194,-,0.266
9/16/2023,22:24,0.195,-,0.264
9/16/2023,22:30,0.196,-,0.269
9/16/2023,22:36,0.196,-,0.269
9/16/2023,22:42,0.197,-,0.28
9/16/2023,22:48,0.197,-,0.279
9/16/2023,22:54,0.198,-,0.288
9/16/2023,23:00,0.198,-,0.286
9/16/2023,23:06,0.199,-,0.288
9/16/2023,23:12,0.199,-,0.285
9/16/2023,23:18,0.199,-,0.283
9/16/2023,23:24,0.2,-,0.284
9/16/2023,23:30,0.2,-,0.279
9/16/2023,23:36,0.2,-,0.286
9/16/2023,23:42,0.2,-,0.287
9/16/2023,23:48,0.2,-,0.29
9/16/2023,23:54,0.2,-,0.287
9/17/2023,0:00,0.2,-,0.286
9/17/2023,0:06,0.2,-,0.288
9/17/2023,0:12,0.2,-,0.288
9/17/2023,0:18,0.199,-,0.285
9/17/2023,0:24,0.199,-,0.283
9/17/2023,0:30,0.198,-,0.284
9/17/2023,0:36,0.198,-,0.283
9/17/2023,0:42,0.197,-,0.28
9/17/2023,0:48,0.197,-,0.278
9/17/2023,0:54,0.196,-,0.272
9/17/2023,1:00,0.195,-,0.275
9/17/2023,1:06,0.194,-,0.277
9/17/2023,1:12,0.193,-,0.277
9/17/2023,1:18,0.192,-,0.273
9/17/2023,1:24,0.191,-,0.272
9/17/2023,1:30,0.189,-,0.274
9/17/2023,1:36,0.188,-,0.273
9/17/2023,1:42,0.187,-,0.266
9/17/2023,1:48,0.185,-,0.262
9/17/2023,1:54,0.184,-,0.259
9/17/2023,2:00,0.182,-,0.265
9/17/2023,2:06,0.181,-,0.27
9/17/2023,2:12,0.179,-,0.269
9/17/2023,2:18,0.177,-,0.264
9/17/2023,2:24,0.176,-,0.264
9/17/2023,2:30,0.174,-,0.262
9/17/2023,2:36,0.172,-,0.26
9/17/2023,2:42,0.171,-,0.258
9/17/2023,2:48,0.169,-,0.26
9/17/2023,2:54,0.167,-,0.265
9/17/2023,3:00,0.165,-,0.269
9/17/2023,3:06,0.164,-,0.268
9/17/2023,3:12,0.162,-,0.26
9/17/2023,3:18,0.16,-,0.257
9/17/2023,3:24,0.159,-,0.255
9/17/2023,3:30,0.157,-,0.242
9/17/2023,3:36,0.155,-,0.237
9/17/2023,3:42,0.154,-,0.233
9/17/2023,3:48,0.152,-,0.234
9/17/2023,3:54,0.151,-,0.232
9/17/2023,4:00,0.149,-,0.234
9/17/2023,4:06,0.148,-,0.233
9/17/2023,4:12,0.146,-,0.227
9/17/2023,4:18,0.145,-,0.226
9/17/2023,4:24,0.144,-,0.224
9/17/2023,4:30,0.143,-,0.218
9/17/2023,4:36,0.142,-,0.21
9/17/2023,4:42,0.14,-,0.214
9/17/2023,4:48,0.139,-,0.21
9/17/2023,4:54,0.138,-,0.215
9/17/2023,5:00,0.138,-,0.218
9/17/2023,5:06,0.137,-,0.215
9/17/2023,5:12,0.136,-,0.209
9/17/2023,5:18,0.135,-,0.205
9/17/2023,5:24,0.134,-,0.202
9/17/2023,5:30,0.134,-,0.198
9/17/2023,5:36,0.133,-,0.196
9/17/2023,5:42,0.133,-,0.196
9/17/2023,5:48,0.132,-,0.2
9/17/2023,5:54,0.132,-,0.203
9/17/2023,6:00,0.131,-,0.203
9/17/2023,6:06,0.131,-,0.197
9/17/2023,6:12,0.131,-,0.193
9/17/2023,6:18,0.131,-,0.191
9/17/2023,6:24,0.13,-,0.191
9/17/2023,6:30,0.13,-,0.197
9/17/2023,6:36,0.13,-,0.201
9/17/2023,6:42,0.13,-,0.205
9/17/2023,6:48,0.13,-,0.203
9/17/2023,6:54,0.13,-,0.207
9/17/2023,7:00,0.13,-,0.21
9/17/2023,7:06,0.13,-,0.209
9/17/2023,7:12,0.13,-,0.209
9/17/2023,7:18,0.13,-,0.214
9/17/2023,7:24,0.13,-,0.212
9/17/2023,7:30,0.13,-,0.211
9/17/2023,7:36,0.13,-,0.209
9/17/2023,7:42,0.131,-,0.209
9/17/2023,7:48,0.131,-,0.21
9/17/2023,7:54,0.131,-,0.216
9/17/2023,8:00,0.131,-,0.215
9/17/2023,8:06,0.132,-,0.213
9/17/2023,8:12,0.132,-,0.21
9/17/2023,8:18,0.133,-,0.212
9/17/2023,8:24,0.133,-,0.212
9/17/2023,8:30,0.134,-,0.21
9/17/2023,8:36,0.134,-,0.211
9/17/2023,8:42,0.135,-,0.216
9/17/2023,8:48,0.135,-,0.22
9/17/2023,8:54,0.136,-,0.222
9/17/2023,9:00,0.137,-,0.228
9/17/2023,9:06,0.137,-,0.225
9/17/2023,9:12,0.138,-,0.222
9/17/2023,9:18,0.139,-,0.222
9/17/2023,9:24,0.14,-,0.214
9/17/2023,9:30,0.141,-,0.215
9/17/2023,9:36,0.142,-,0.22
9/17/2023,9:42,0.143,-,0.23
9/17/2023,9:48,0.144,-,0.238
9/17/2023,9:54,0.145,-,0.244
9/17/2023,10:00,0.146,-,0.242
9/17/2023,10:06,0.147,-,0.239
9/17/2023,10:12,0.148,-,0.237
9/17/2023,10:18,0.15,-,0.235
9/17/2023,10:24,0.151,-,0.24
9/17/2023,10:30,0.152,-,0.248
9/17/2023,10:36,0.154,-,0.256
9/17/2023,10:42,0.155,-,0.259
9/17/2023,10:48,0.157,-,0.258
9/17/2023,10:54,0.158,-,0.257
9/17/2023,11:00,0.159,-,0.251
9/17/2023,11:06,0.161,-,0.246
9/17/2023,11:12,0.162,-,0.25
9/17/2023,11:18,0.164,-,0.259
9/17/2023,11:24,0.165,-,0.268
9/17/2023,11:30,0.167,-,0.275
9/17/2023,11:36,0.168,-,0.275
9/17/2023,11:42,0.17,-,0.266
9/17/2023,11:48,0.171,-,0.262
9/17/2023,11:54,0.173,-,0.262
9/17/2023,12:00,0.174,-,0.264
9/17/2023,12:06,0.176,-,0.267
9/17/2023,12:12,0.177,-,0.271
9/17/2023,12:18,0.178,-,0.274
9/17/2023,12:24,0.18,-,0.268
9/17/2023,12:30,0.181,-,0.265
9/17/2023,12:36,0.182,-,0.267
9/17/2023,12:42,0.183,-,0.265
9/17/2023,12:48,0.184,-,0.266
9/17/2023,12:54,0.185,-,0.27
